approval_status,approval_org,indication,cancer_type,biomarker,therapy_drug,therapy_approach,therapy_strategy,therapy_type,approval_url,publication_date,context
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy.",Invasive Breast Carcinoma,"HER2-negative [present], PR positive [present]","['Fulvestrant', 'Abemaciclib']",Combination therapy,"['Estrogen receptor inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf,2023-03-03,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy.
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-negative [present], PR positive [present]
Therapy: Fulvestrant + Abemaciclib
Therapy approach: Combination therapy
Therapy strategy: Estrogen receptor inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf
Publication date: 2023-03-03"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PR positive [present]","['Fulvestrant', 'Abemaciclib']",Combination therapy,"['Estrogen receptor inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf,2023-03-03,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PR positive [present]
Therapy: Fulvestrant + Abemaciclib
Therapy approach: Combination therapy
Therapy strategy: Estrogen receptor inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf
Publication date: 2023-03-03"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present]",['Abemaciclib'],Monotherapy,['CDK4/6 inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf,2023-03-03,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present]
Therapy: Abemaciclib
Therapy approach: Monotherapy
Therapy strategy: CDK4/6 inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf
Publication date: 2023-03-03"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting.",Invasive Breast Carcinoma,"HER2-negative [present], PR positive [present]",['Abemaciclib'],Monotherapy,['CDK4/6 inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf,2023-03-03,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting.
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-negative [present], PR positive [present]
Therapy: Abemaciclib
Therapy approach: Monotherapy
Therapy strategy: CDK4/6 inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf
Publication date: 2023-03-03"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PR positive [present]",['Abemaciclib'],Monotherapy,['CDK4/6 inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf,2023-03-03,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to abemaciclib for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor 2 (HER2)-negative advanced or metastatic breast cancer with disease progression following endocrine therapy and prior chemotherapy in the metastatic setting.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PR positive [present]
Therapy: Abemaciclib
Therapy approach: Monotherapy
Therapy strategy: CDK4/6 inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208716s010s011lbl.pdf
Publication date: 2023-03-03"
Regulatory approval,fda,The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.,Prostate Adenocarcinoma,BARD1 oncogenic variants [present],"['Abiraterone acetate', 'Niraparib', 'Prednisone']",Combination therapy,"['Antiandrogen', 'PARP inhibition', 'Corticosteroid']","['Hormone therapy', 'Targeted therapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf,2023-08-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BARD1 oncogenic variants [present]
Therapy: Abiraterone acetate + Niraparib + Prednisone
Therapy approach: Combination therapy
Therapy strategy: Antiandrogen + PARP inhibition + Corticosteroid
Therapy type: Hormone therapy + Targeted therapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf
Publication date: 2023-08-11"
Regulatory approval,fda,The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.,Prostate Adenocarcinoma,BRIP1 oncogenic variants [present],"['Abiraterone acetate', 'Niraparib', 'Prednisone']",Combination therapy,"['Antiandrogen', 'PARP inhibition', 'Corticosteroid']","['Hormone therapy', 'Targeted therapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf,2023-08-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRIP1 oncogenic variants [present]
Therapy: Abiraterone acetate + Niraparib + Prednisone
Therapy approach: Combination therapy
Therapy strategy: Antiandrogen + PARP inhibition + Corticosteroid
Therapy type: Hormone therapy + Targeted therapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf
Publication date: 2023-08-11"
Regulatory approval,fda,The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.,Prostate Adenocarcinoma,BRIP1 pathogenic variants [present],"['Abiraterone acetate', 'Niraparib', 'Prednisone']",Combination therapy,"['Antiandrogen', 'PARP inhibition', 'Corticosteroid']","['Hormone therapy', 'Targeted therapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf,2023-08-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRIP1 pathogenic variants [present]
Therapy: Abiraterone acetate + Niraparib + Prednisone
Therapy approach: Combination therapy
Therapy strategy: Antiandrogen + PARP inhibition + Corticosteroid
Therapy type: Hormone therapy + Targeted therapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf
Publication date: 2023-08-11"
Regulatory approval,fda,The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.,Prostate Adenocarcinoma,CDK12 pathogenic variants [present],"['Abiraterone acetate', 'Niraparib', 'Prednisone']",Combination therapy,"['Antiandrogen', 'PARP inhibition', 'Corticosteroid']","['Hormone therapy', 'Targeted therapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf,2023-08-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to Akeega (abiraterone acetate with niraparib) in combination with prednisone for the treatment of adult patients with deleterious or suspected deleterious BRCA-mutated (BRCAm) metastatic castration-resistant prostate cancer (mCRPC). Patients should be selected for therapy based on an FDA-approved test for Akeega.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CDK12 pathogenic variants [present]
Therapy: Abiraterone acetate + Niraparib + Prednisone
Therapy approach: Combination therapy
Therapy strategy: Antiandrogen + PARP inhibition + Corticosteroid
Therapy type: Hormone therapy + Targeted therapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216793s000lbl.pdf
Publication date: 2023-08-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted accelerated approval to adagrasib for the treatment of adult patients with KRAS G12C-mutated locally advanced or metastatic non-small cell lung cancer, as determined by an FDA approved test, who have received at least one prior systemic therapy. The product label notes that this indication is approved under accelerated approval based on objective response rate (ORR) and duration of response (DOR), and that continued approval for this indication may be contingent upon verification and description of a clinical benefit in a confirmatory trial(s).",Non-Small Cell Lung Cancer,KRAS p.G12C [present],['Adagrasib'],Monotherapy,['RAS inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/216340Orig1s000Corrected_lbl.pdf,2022-12-12,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted accelerated approval to adagrasib for the treatment of adult patients with KRAS G12C-mutated locally advanced or metastatic non-small cell lung cancer, as determined by an FDA approved test, who have received at least one prior systemic therapy. The product label notes that this indication is approved under accelerated approval based on objective response rate (ORR) and duration of response (DOR), and that continued approval for this indication may be contingent upon verification and description of a clinical benefit in a confirmatory trial(s).
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: KRAS p.G12C [present]
Therapy: Adagrasib
Therapy approach: Monotherapy
Therapy strategy: RAS inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/216340Orig1s000Corrected_lbl.pdf
Publication date: 2022-12-12"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to ado-trastuzumab emtansine,Invasive Breast Carcinoma,HER2-positive [present],['Trastuzumab emtansine'],Monotherapy,['HER2 inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/125427s111lbl.pdf,2022-02-02,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ado-trastuzumab emtansine
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-positive [present]
Therapy: Trastuzumab emtansine
Therapy approach: Monotherapy
Therapy strategy: HER2 inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/125427s111lbl.pdf
Publication date: 2022-02-02"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to ado-trastuzumab emtansine,Invasive Breast Carcinoma,HER2-positive [present],['Trastuzumab emtansine'],Monotherapy,['HER2 inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/125427s111lbl.pdf,2022-02-02,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ado-trastuzumab emtansine
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-positive [present]
Therapy: Trastuzumab emtansine
Therapy approach: Monotherapy
Therapy strategy: HER2 inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/125427s111lbl.pdf
Publication date: 2022-02-02"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to afatinib for the first-line treatment of patients with metastatic non-small lung cancer (NSCLC) whose tumors have non-resistant epidermal growth factor receptor (EGFR) mutations, as detected by an FDA-approved test.",Non-Small Cell Lung Cancer,EGFR somatic variants [present],['Afatinib'],Monotherapy,['EGFR inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/201292s017lbl.pdf,2022-04-07,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to afatinib for the first-line treatment of patients with metastatic non-small lung cancer (NSCLC) whose tumors have non-resistant epidermal growth factor receptor (EGFR) mutations, as detected by an FDA-approved test.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: EGFR somatic variants [present]
Therapy: Afatinib
Therapy approach: Monotherapy
Therapy strategy: EGFR inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/201292s017lbl.pdf
Publication date: 2022-04-07"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to alectinib for the adjuvant treatment of adult patients, following tumor resection, with anaplastic lymphoma kinase (ALK)-positive non-small cell lung cancer (NSCLC) (tumors >= 4 cm or node positive), as detected by an FDA-approved test.",Non-Small Cell Lung Cancer,v::ALK [present],['Alectinib'],Monotherapy,['ALK inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/208434s015lbl.pdf,2024-04-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to alectinib for the adjuvant treatment of adult patients, following tumor resection, with anaplastic lymphoma kinase (ALK)-positive non-small cell lung cancer (NSCLC) (tumors >= 4 cm or node positive), as detected by an FDA-approved test.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: v::ALK [present]
Therapy: Alectinib
Therapy approach: Monotherapy
Therapy strategy: ALK inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/208434s015lbl.pdf
Publication date: 2024-04-18"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to alectinib for the adjuvant treatment of adult patients, following tumor resection, with anaplastic lymphoma kinase (ALK)-positive non-small cell lung cancer (NSCLC) (tumors >= 4 cm or node positive), as detected by an FDA-approved test.",Non-Small Cell Lung Cancer,v::ALK [present],['Alectinib'],Monotherapy,['ALK inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/208434s015lbl.pdf,2024-04-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to alectinib for the adjuvant treatment of adult patients, following tumor resection, with anaplastic lymphoma kinase (ALK)-positive non-small cell lung cancer (NSCLC) (tumors >= 4 cm or node positive), as detected by an FDA-approved test.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: v::ALK [present]
Therapy: Alectinib
Therapy approach: Monotherapy
Therapy strategy: ALK inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/208434s015lbl.pdf
Publication date: 2024-04-18"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to alpelisib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer, as detected by an FDA-approved test, following progression on or after an endocrine-based regimen.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PIK3CA somatic variants [present]","['Alpelisib', 'Fulvestrant']",Combination therapy,"['PI3K/AKT/mTOR inhibition', 'Estrogen receptor inhibition']","['Targeted therapy', 'Hormone therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212526s009lbl.pdf,2024-01-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to alpelisib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer, as detected by an FDA-approved test, following progression on or after an endocrine-based regimen.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PIK3CA somatic variants [present]
Therapy: Alpelisib + Fulvestrant
Therapy approach: Combination therapy
Therapy strategy: PI3K/AKT/mTOR inhibition + Estrogen receptor inhibition
Therapy type: Targeted therapy + Hormone therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212526s009lbl.pdf
Publication date: 2024-01-18"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to alpelisib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer, as detected by an FDA-approved test, following progression on or after an endocrine-based regimen.",Invasive Breast Carcinoma,"HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]","['Alpelisib', 'Fulvestrant']",Combination therapy,"['PI3K/AKT/mTOR inhibition', 'Estrogen receptor inhibition']","['Targeted therapy', 'Hormone therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212526s009lbl.pdf,2024-01-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to alpelisib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer, as detected by an FDA-approved test, following progression on or after an endocrine-based regimen.
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]
Therapy: Alpelisib + Fulvestrant
Therapy approach: Combination therapy
Therapy strategy: PI3K/AKT/mTOR inhibition + Estrogen receptor inhibition
Therapy type: Targeted therapy + Hormone therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212526s009lbl.pdf
Publication date: 2024-01-18"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to alpelisib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer, as detected by an FDA-approved test, following progression on or after an endocrine-based regimen.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]","['Alpelisib', 'Fulvestrant']",Combination therapy,"['PI3K/AKT/mTOR inhibition', 'Estrogen receptor inhibition']","['Targeted therapy', 'Hormone therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212526s009lbl.pdf,2024-01-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to alpelisib in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer, as detected by an FDA-approved test, following progression on or after an endocrine-based regimen.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]
Therapy: Alpelisib + Fulvestrant
Therapy approach: Combination therapy
Therapy strategy: PI3K/AKT/mTOR inhibition + Estrogen receptor inhibition
Therapy type: Targeted therapy + Hormone therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212526s009lbl.pdf
Publication date: 2024-01-18"
